bank,review,clean_review,rating,date,source,sentiment,sentiment_score,keywords,themes
CBE,transfer,transfer,5,2022-01-31,Google Play,positive,0.9731263518333436,['transfer'],['transaction_issues']
CBE,Ved,Ved,5,2024-03-19,Google Play,negative,0.6331722736358643,[],['other']
CBE,Engineer,Engineer,5,2024-02-20,Google Play,positive,0.9784975647926332,['engineer'],['other']
CBE,Download,Download,5,2022-06-11,Google Play,positive,0.969148337841034,['download'],['other']
CBE,Download,Download,5,2017-04-08,Google Play,positive,0.969148337841034,['download'],['other']
CBE,CBE,CBE,5,2015-03-20,Google Play,positive,0.9966009855270386,[],['other']
CBE,Bist,Bist,5,2024-01-13,Google Play,negative,0.9946247935295104,['bist'],['other']
CBE,wow,wow,5,2023-10-06,Google Play,positive,0.999592125415802,[],['other']
CBE,Ok,Ok,5,2021-05-28,Google Play,neutral,0.5,[],['other']
CBE,Wow,Wow,5,2024-02-17,Google Play,positive,0.999592125415802,[],['other']
CBE,በጣምጠሩ,በጣምጠሩ,5,2024-10-05,Google Play,negative,0.6970565915107727,['በጣምጠሩ'],['other']
CBE,Like,Like,5,2020-11-07,Google Play,positive,0.9910564422607422,[],['other']
CBE,I S I N J A A L A T A M T O T A,I S I N J A A L A T A M T O T A,5,2024-06-06,Google Play,negative,0.6477184295654297,['o_t'],['other']
CBE,king,king,5,2016-06-18,Google Play,positive,0.9992654919624328,['king'],['other']
CBE,Nsiro,Nsiro,5,2024-11-20,Google Play,negative,0.9279549717903136,[],['other']
CBE,Gaariidha,Gaariidha,5,2024-02-25,Google Play,positive,0.9923553466796876,['gaariidha'],['other']
CBE,Wow,Wow,5,2022-01-02,Google Play,positive,0.999592125415802,[],['other']
CBE,Ok,Ok,5,2024-06-07,Google Play,neutral,0.5,[],['other']
CBE,Ayesarem,Ayesarem,5,2022-07-26,Google Play,positive,0.995050609111786,['ayesarem'],['other']
CBE,Apdate,Apdate,5,2022-02-12,Google Play,positive,0.941720485687256,['apdate'],['other']
CBE,Du,Du,5,2014-03-07,Google Play,neutral,0.5,[],['other']
CBE,Beya,Beya,5,2025-02-17,Google Play,neutral,0.5640406012535095,['beya'],['other']
CBE,Dish,Dish,5,2016-09-16,Google Play,negative,0.9772241115570068,[],['other']
CBE,Seyfedin,Seyfedin,5,2024-02-22,Google Play,positive,0.9929232597351074,['seyfedin'],['other']
CBE,Ok,Ok,5,2022-04-29,Google Play,neutral,0.5,[],['other']
CBE,Lol,Lol,5,2017-04-07,Google Play,negative,0.9438175559043884,['lol'],['other']
CBE,Verynice,Verynice,5,2021-04-09,Google Play,negative,0.9840372800827026,['verynice'],['other']
CBE,open,open,5,2022-05-03,Google Play,positive,0.9997945427894592,['open'],['other']
CBE,Ok,Ok,5,2024-03-23,Google Play,neutral,0.5,[],['other']
CBE,Mabratu,Mabratu,5,2024-08-31,Google Play,neutral,0.5158083438873291,['mabratu'],['other']
CBE,As,As,5,2024-09-13,Google Play,neutral,0.5,[],['other']
CBE,ok,ok,5,2024-02-23,Google Play,neutral,0.5,[],['other']
CBE,ok,ok,5,2025-03-20,Google Play,neutral,0.5,[],['other']
CBE,cBENooR,cBENooR,5,2025-01-19,Google Play,positive,0.9303088784217834,['cbenoor'],['other']
CBE,Wow,Wow,5,2024-02-26,Google Play,positive,0.999592125415802,[],['other']
CBE,Nays,Nays,5,2024-07-28,Google Play,negative,0.9894011616706848,['nay'],['other']
CBE,Caalaamahammad,Caalaamahammad,5,2024-05-10,Google Play,neutral,0.5228572487831116,[],['other']
CBE,ORO,ORO,5,2022-09-24,Google Play,positive,0.99717378616333,[],['other']
CBE,ok,ok,5,2025-02-06,Google Play,neutral,0.5,[],['other']
CBE,Farfataa,Farfataa,5,2022-02-04,Google Play,negative,0.7869294285774231,['farfataa'],['other']
CBE,Subcrib,Subcrib,5,2024-03-12,Google Play,neutral,0.5461655855178833,['subcrib'],['other']
CBE,Ok,Ok,5,2021-10-13,Google Play,neutral,0.5,[],['other']
CBE,CBE,CBE,5,2024-12-31,Google Play,positive,0.9966009855270386,[],['other']
CBE,me,me,5,2019-01-12,Google Play,neutral,0.5,[],['other']
CBE,Wowww,Wowww,5,2023-04-16,Google Play,positive,0.9972698092460632,[],['other']
CBE,Ok,Ok,5,2024-04-04,Google Play,neutral,0.5,[],['other']
CBE,Ok,Ok,5,2024-08-23,Google Play,neutral,0.5,[],['other']
CBE,Ilike it,Ilike it,5,2024-09-07,Google Play,positive,0.9974337220191956,[],['other']
CBE,Download,Download,5,2014-12-06,Google Play,positive,0.969148337841034,['download'],['other']
CBE,Wow,Wow,5,2025-03-12,Google Play,positive,0.999592125415802,[],['other']
CBE,I like it,I like it,5,2025-01-25,Google Play,positive,0.99985933303833,['like'],['other']
CBE,አሪፍ ነው,አሪፍ ነው,5,2024-02-29,Google Play,negative,0.7850580811500549,[],['other']
CBE,De ab,De ab,5,2022-11-15,Google Play,positive,0.6790779232978821,[],['other']
CBE,Go forward,Go forward,5,2023-01-29,Google Play,positive,0.9998243451118468,[],['other']
CBE,ምንም አትሉም,ምንም አትሉም,5,2024-12-30,Google Play,negative,0.7850580811500549,[],['other']
CBE,yes do it,yes do it,5,2024-03-06,Google Play,positive,0.9996446371078492,[],['other']
CBE,Google sesetm,Google sesetm,5,2024-04-29,Google Play,negative,0.947047770023346,[],['other']
CBE,compaatble cbe,compaatble cbe,5,2024-08-07,Google Play,positive,0.9802690148353576,['compaatble'],['other']
CBE,Nuguse hanku,Nuguse hanku,5,2024-05-15,Google Play,positive,0.6810342073440552,[],['other']
CBE,Tanks have,Tanks have,5,2024-07-25,Google Play,negative,0.9952101111412048,['tank'],['other']
CBE,Commercial Date,Commercial Date,5,2024-10-12,Google Play,negative,0.9603798985481262,"['commercial', 'date']",['other']
CBE,I am leul,I am leul,5,2025-01-10,Google Play,negative,0.7330940961837769,['leul'],['other']
CBE,Haalan garii,Haalan garii,5,2023-09-24,Google Play,positive,0.9259865283966064,['garii'],['other']
CBE,Remla tem,Remla tem,5,2024-08-01,Google Play,negative,0.9539592266082764,['remla'],['other']
CBE,Ibrahim mahamed,Ibrahim mahamed,5,2024-08-27,Google Play,positive,0.979892075061798,['mahame'],['other']
CBE,Thank you,Thank you,5,2024-05-04,Google Play,positive,0.9998352527618408,['thank'],['other']
CBE,ቆንጆ ነው,ቆንጆ ነው,5,2025-03-31,Google Play,negative,0.7850580811500549,['ቆንጆ_ነው'],['other']
CBE,Our bank,Our bank,5,2022-12-18,Google Play,positive,0.912519633769989,['bank'],['other']
CBE,ዋው ነው,ዋው ነው,5,2023-08-31,Google Play,negative,0.7850580811500549,[],['other']
CBE,ኧረ ውረድ,ኧረ ውረድ,5,2025-03-18,Google Play,negative,0.7850580811500549,['ውረድ'],['other']
CBE,Www bayye gariidha,Www bayye gariidha,5,2015-04-28,Google Play,positive,0.8926618099212646,[],['other']
CBE,Senà shelu,Senà shelu,5,2025-02-02,Google Play,positive,0.7489132285118103,"['senà', 'shelu']",['other']
CBE,Not akspriyans,Not akspriyans,5,2023-03-03,Google Play,negative,0.99048912525177,['akspriyan'],['other']
CBE,olanaa mulugeta,olanaa mulugeta,5,2024-12-30,Google Play,negative,0.9776028990745544,[],['other']
CBE,mobile banking,mobile banking,5,2024-02-23,Google Play,positive,0.9076533913612366,"['mobile', 'banking']",['other']
CBE,አሪፍ አፕ,አሪፍ አፕ,5,2022-06-22,Google Play,negative,0.7850580811500549,[],['other']
CBE,Abdi Tesjade,Abdi Tesjade,5,2023-12-18,Google Play,positive,0.8370029330253601,['tesjade'],['other']
CBE,G ghost,G ghost,5,2024-09-12,Google Play,negative,0.9145140647888184,['ghost'],['other']
CBE,Mohamedahmed224mohamed ahmed,Mohamedahmed224mohamed ahmed,5,2024-07-10,Google Play,positive,0.8677036166191101,"['mohamedahmed224mohame', 'ahmed']",['other']
CBE,commersal BANK,commersal BANK,5,2022-08-29,Google Play,positive,0.9966103434562684,[],['other']
CBE,100 gud,100 gud,5,2023-03-23,Google Play,neutral,0.6131591796875,['gud'],['other']
CBE,Hamzaa tobba,Hamzaa tobba,5,2024-03-06,Google Play,positive,0.7093595266342163,['tobba'],['other']
CBE,Thank you,Thank you,5,2023-12-24,Google Play,positive,0.9998352527618408,['thank'],['other']
CBE,በጣም ጥሩ,በጣም ጥሩ,5,2024-03-29,Google Play,negative,0.7850580811500549,[],['other']
CBE,Letebrhan leteberhan,Letebrhan leteberhan,5,2024-07-07,Google Play,negative,0.948652446269989,[],['other']
CBE,well software,well software,5,2025-03-31,Google Play,positive,0.999262273311615,['software'],['other']
CBE,Er Jh,Er Jh,5,2021-06-03,Google Play,positive,0.8132340312004089,[],['other']
CBE,No word,No word,5,2024-10-07,Google Play,negative,0.9993126392364502,['word'],['other']
CBE,Mobile banking,Mobile banking,5,2015-08-08,Google Play,positive,0.9076533913612366,"['mobile', 'banking']",['other']
CBE,Refek neser,Refek neser,5,2024-07-15,Google Play,positive,0.9620751142501832,[],['other']
CBE,Haqii lgiishiina,Haqii lgiishiina,5,2024-04-10,Google Play,neutral,0.5829988121986389,[],['other']
CBE,Iwanttobeuse SMS,Iwanttobeuse SMS,5,2017-05-13,Google Play,negative,0.9825908541679382,[],['other']
CBE,Mikias Gitom,Mikias Gitom,5,2024-06-23,Google Play,positive,0.9570354223251344,['gitom'],['other']
CBE,wowww cbe,wowww cbe,5,2019-03-22,Google Play,positive,0.9825054407119752,[],['other']
CBE,Mubail banking,Mubail banking,5,2024-02-24,Google Play,neutral,0.5493658185005188,"['mubail', 'banking']",['other']
CBE,Commercial ba,Commercial ba,5,2023-09-22,Google Play,neutral,0.6229149103164673,[],['other']
CBE,Thank you,Thank you,5,2024-05-11,Google Play,positive,0.9998352527618408,['thank'],['other']
CBE,Veri nic,Veri nic,5,2021-11-21,Google Play,positive,0.982702374458313,[],['other']
CBE,My Cbe,My Cbe,5,2024-04-16,Google Play,positive,0.9967065453529358,['cbe'],['other']
CBE,Naifoo adbata,Naifoo adbata,5,2023-11-14,Google Play,positive,0.8302115797996521,['adbata'],['other']
CBE,Banck Account,Banck Account,5,2020-08-14,Google Play,negative,0.9803296327590942,"['banck_account', 'account']",['account_management']
CBE,Commercial Bank,Commercial Bank,5,2020-09-23,Google Play,neutral,0.563783586025238,"['commercial', 'bank']",['other']
CBE,❤️❤️❤️❤️❤️❤️❤️💯💯💯💯💯💯💯,,5,2024-03-09,Google Play,positive,0.9541467428207396,[],['other']
CBE,🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤢🤢🤢🤢🤢🤢🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑,,5,2024-01-25,Google Play,positive,0.9541467428207396,[],['other']
CBE,👏👏👏,,5,2024-02-05,Google Play,positive,0.9541467428207396,[],['other']
CBE,👍👍👍,,5,2025-02-17,Google Play,positive,0.9541467428207396,[],['other']
CBE,🙄🙄🙄,,5,2022-03-09,Google Play,positive,0.9541467428207396,[],['other']
CBE,😍😍😍,,5,2023-05-29,Google Play,positive,0.9541467428207396,[],['other']
CBE,☝️☝️☝️☝️,,5,2020-09-28,Google Play,positive,0.9541467428207396,[],['other']
BOA,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏","This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Cant log in, cant transfer money, cant even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path",1,2025-05-21,Google Play,negative,0.999288022518158,"['app', 'joke', 'crash', 'work', 'take', 'load', 'feature', 'decorative', 'point', 'log', 'transfer', 'money', 'check', 'balance', 'bug', 'developer', 'try', 'work', 'kind', 'social', 'experiment', 'test', 'patience', 'build', 'sleep', 'look', 'idea', 'functional', 'app', 'consider', 'different', 'career_path', 'path']","['transaction_issues', 'app_performance', 'account_management', 'ui_ux_design', 'service_features']"
BOA,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.","Hello, Im facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says BoaMobile closed because this app has a bug. I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,Google Play,negative,0.999369204044342,"['face', 'problem', 'time', 'enter', 'phone_number', 'number', 'password', 'app', 'crash', 'show', 'error', 'say', 'close', 'app', 'bug', 'try', 'update', 'reinstall', 'clear_cache', 'cache', 'work', 'fix', 'bug', 'update', 'need', 'access', 'account', 'thank']","['login_authentication', 'app_performance', 'account_management', 'customer_support', 'service_features']"
BOA,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,It keeps showing this pop up to turn off developer options even tho its off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,Google Play,negative,0.9996685981750488,"['keep', 'show', 'pop', 'turn', 'developer_option', 'option', 'tho', 'turn', 'work', 'horrible', 'experience', 'need', 'fix_asap', 'asap']","['ui_ux_design', 'service_features']"
BOA,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.","Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did yall consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank restarting my phone when I do? Why is the message labled as somthing that will smoothen the experience? This is like the most security consultant thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,Google Play,negative,0.9968143105506896,"['edit', 'new', 'bug', 'app', 'let', 'type', 'otp_code', 'code', 'shameful', 'app', 'allow', 'use', 'have', 'developer_option', 'option', 'consider', 'actual', 'developer', 'expect', 'toggle', 'option', 'bank', 'restart', 'phone', 'message', 'lable', 'somthe', 'smoothen', 'experience', 'security_consultant', 'consultant_thing', 'thing', 'implement', 'app', 'invest', 'actual', 'security', 'mess']","['login_authentication', 'app_performance', 'account_management', 'ui_ux_design', 'service_features']"
BOA,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .","i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didnt able to solve this issue .",5,2025-05-10,Google Play,negative,0.999242067337036,"['enter', 'incorrect', 'security_question', 'question', 'lock_pin', 'pin', 'option', 'contact', 'different', 'branch', '4time', 'able', 'solve', 'issue']","['customer_support', 'ui_ux_design', 'service_features']"
BOA,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!","I dont know what is wrong with BOA as a bank in general. Its been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldnt take a screenshot or cant even find the pictures even using its save screenshot option. Most of the time, it fails to perform transactions and so on. Simply, its the worst!",1,2024-08-03,Google Play,negative,0.9998199343681335,"['know', 'wrong', 'boa', 'bank', 'general', 'year', 'app', 'disaster', 'use', 'possible', 'way', 'stable', 'log', 'slow', 'perform', 'transaction', 'screenshot', 'find', 'picture', 'save_screenshot', 'screenshot_option', 'option', 'time', 'fail', 'perform', 'transaction', 'bad']","['transaction_issues', 'app_performance', 'customer_support', 'ui_ux_design', 'service_features']"
BOA,What's wrong with App. this days? it doesn't working properly. 1) it's VERY SLOW & doesn't open. it's very Annoying. 2) most of the time it says repeatedly Please try it again or try it later but again and again it doesn't open or work. 3) repeatedly it says something went wrong then it off the screen. I've updated the App. when it needed but nothing changed. 👉PLEASE if it has some issues with the App. Please fix it otherwise I'm going to uninstall it.,Whats wrong with App. this days? it doesnt working properly. 1 its VERY SLOW doesnt open. its very Annoying. 2 most of the time it says repeatedly Please try it again or try it later but again and again it doesnt open or work. 3 repeatedly it says something went wrong then it off the screen. Ive updated the App. when it needed but nothing changed. PLEASE if it has some issues with the App. Please fix it otherwise Im going to uninstall it.,2,2024-05-08,Google Play,negative,0.9997007846832277,"['wrong', 'app', 'day', 'work', 'slow', 'open', 'annoying', 'time', 'say', 'try', 'try', 'open', 'work', 'say', 'wrong', 'screen', 'update', 'app', 'need', 'change', 'issue', 'app', 'fix', 'uninstall']","['app_performance', 'account_management', 'customer_support', 'service_features']"
BOA,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.","Im giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too timeconsuming, making it the worst Ive used. I hope improvements are made to enhance the user experience.",1,2024-12-07,Google Play,negative,0.9996957778930664,"['give', 'app', 'star', 'option', 'experience', 'frustrating', 'long', 'loading_time', 'time', 'app', 'close', 'time', 'people', 'choose', 'mobile', 'banking', 'convenience', 'app', 'timeconsuming', 'make', 'bad', 'hope', 'improvement', 'enhance', 'user_experience', 'experience']","['app_performance', 'customer_support', 'ui_ux_design', 'service_features']"
